,SEASON,PLAYER_ID,FIRST_NAME,LAST_NAME,PLAYER_NAME,POSITION,HEIGHT_WO_SHOES,HEIGHT_WO_SHOES_FT_IN,HEIGHT_W_SHOES,HEIGHT_W_SHOES_FT_IN,WEIGHT,WINGSPAN,WINGSPAN_FT_IN,STANDING_REACH,STANDING_REACH_FT_IN,BODY_FAT_PCT,HAND_LENGTH,HAND_WIDTH,STANDING_VERTICAL_LEAP,MAX_VERTICAL_LEAP,LANE_AGILITY_TIME,MODIFIED_LANE_AGILITY_TIME,THREE_QUARTER_SPRINT,BENCH_PRESS,SPOT_FIFTEEN_CORNER_LEFT,SPOT_FIFTEEN_BREAK_LEFT,SPOT_FIFTEEN_TOP_KEY,SPOT_FIFTEEN_BREAK_RIGHT,SPOT_FIFTEEN_CORNER_RIGHT,SPOT_COLLEGE_CORNER_LEFT,SPOT_COLLEGE_BREAK_LEFT,SPOT_COLLEGE_TOP_KEY,SPOT_COLLEGE_BREAK_RIGHT,SPOT_COLLEGE_CORNER_RIGHT,SPOT_NBA_CORNER_LEFT,SPOT_NBA_BREAK_LEFT,SPOT_NBA_TOP_KEY,SPOT_NBA_BREAK_RIGHT,SPOT_NBA_CORNER_RIGHT,OFF_DRIB_FIFTEEN_BREAK_LEFT,OFF_DRIB_FIFTEEN_TOP_KEY,OFF_DRIB_FIFTEEN_BREAK_RIGHT,OFF_DRIB_COLLEGE_BREAK_LEFT,OFF_DRIB_COLLEGE_TOP_KEY,OFF_DRIB_COLLEGE_BREAK_RIGHT,ON_MOVE_FIFTEEN,ON_MOVE_COLLEGE,Link,College WS
965,2013,203472,deshaun,thomas,Deshaun Thomas,SF,77.0,6' 5'',79.0,6' 7'',219.8,82.0,6' 10'',104.0,8' 8'',9.1,8.0,8.75,28.5,32.0,12.94,3.38,3.53,5.0,,,,,,1-5,3-5,5-5,5-5,3-5,3-5,3-5,3-5,3-5,3-5,,,,,,,,,deshaun-thomas-1,6.9
966,2013,203481,jeff,withey,Jeff Withey,C,82.75,6' 10.75'',84.5,7' 0.5'',221.8,86.0,7' 2'',110.5,9' 2.5'',8.65,9.0,9.75,26.5,29.0,12.49,3.29,3.47,10.0,3-5,3-5,3-5,3-5,4-5,,,,,,,,,,,,,,,,,,,jeff-withey-1,6.6
967,2013,203489,nate,wolters,Nate Wolters,PG,75.5,6' 3.5'',76.75,6' 4.75'',196.4,75.75,6' 3.75'',98.0,8' 2'',5.5,8.25,8.75,,,,,,8.0,,,,,,2-5,4-5,4-5,4-5,3-5,3-5,4-5,2-5,3-5,4-5,,,,,,,,,nate-wolters-1,8.5
968,2013,203523,bj,young,BJ Young,SG-PG,74.25,6' 2.25'',75.5,6' 3.5'',178.8,80.25,6' 8.25'',99.0,8' 3'',4.7,8.5,9.5,,,,,,,,,,,,3-5,2-5,2-5,4-5,3-5,4-5,2-5,1-5,2-5,3-5,,,,,,,,,bj-young-1,2.9
969,2013,203469,cody,zeller,Cody Zeller,C-PF,82.75,6' 10.75'',84.25,7' 0.25'',230.0,82.75,6' 10.75'',106.0,8' 10'',4.75,8.5,10.5,35.5,37.5,10.82,2.69,3.15,17.0,,,,,,,,,,,,,,,,,,,,,,,,cody-zeller-1,7.3
970,2014,203919,jordan,adams,Jordan Adams,SG,75.5,6' 3.5'',76.75,6' 4.75'',208.8,82.0,6' 10'',102.0,8' 6'',10.8,8.5,7.5,24.5,29.5,12.13,3.05,3.5,,,,,,,5-5,3-5,5-5,3-5,3-5,4-5,3-5,2-5,3-5,5-5,4-6,4-6,5-6,,,,21-35,,jordan-adams-1,6.4
971,2014,203937,kyle,anderson,Kyle Anderson,SF,79.5,6' 7.5'',80.5,6' 8.5'',230.1,86.75,7' 2.75'',107.5,8' 11.5'',13.35,8.25,8.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kyle-anderson-1,N/A
972,2014,203648,thanasis,antetokounmpo,Thanasis Antetokounmpo,SF,77.25,6' 5.25'',78.25,6' 6.25'',205.2,84.0,7' 0'',104.5,8' 8.5'',6.05,9.0,9.75,31.5,39.5,11.39,3.05,3.18,,,,,,,4-5,2-5,2-5,4-5,2-5,2-5,4-5,3-5,3-5,3-5,4-6,5-6,3-6,,,,,12-30,thanasis-antetokounmpo-1,N/A
973,2014,203947,jordan,bachynski,Jordan Bachynski,PF,85.25,7' 1.25'',86.0,7' 2'',254.1,88.0,7' 4'',108.5,9' 0.5'',7.45,9.25,10.0,29.0,33.0,12.15,3.03,3.36,,0-5,3-5,3-5,5-5,4-5,,,,,,2-5,1-5,1-5,2-5,3-5,4-6,4-6,4-6,,,,19-30,,jordan-bachynski-1,4.4
974,2014,203946,cameron,bairstow,Cameron Bairstow,PF,80.75,6' 8.75'',81.75,6' 9.75'',252.4,84.75,7' 0.75'',107.0,8' 11'',8.7,8.75,9.0,31.0,33.5,11.39,3.09,3.37,,5-5,4-5,4-5,3-5,4-5,,,,,,3-5,4-5,3-5,4-5,1-5,5-6,2-6,6-6,,,,21-37,,cameron-bairstow-1,6.5
975,2014,203920,khem,birch,Khem Birch,PF,79.5,6' 7.5'',81.25,6' 9.25'',208.8,85.0,7' 1'',107.0,8' 11'',6.0,9.0,8.5,30.5,35.5,11.6,3.24,3.26,,3-5,2-5,2-5,4-5,2-5,,,,,,4-5,2-5,2-5,2-5,1-5,4-6,3-6,1-6,,,,18-36,,khem-birch-1,0.6
976,2014,203938,alec,brown,Alec Brown,PF,84.25,7' 0.25'',85.25,7' 1.25'',231.2,85.5,7' 1.5'',109.0,9' 1'',7.7,9.25,8.75,27.0,30.0,12.05,2.91,3.48,,3-5,4-5,5-5,4-5,5-5,,,,,,4-5,2-5,3-5,5-5,4-5,3-6,3-6,5-6,,,,22-36,,alec-brown-1,3.9
977,2014,203900,markel,brown,Markel Brown,SG,74.5,6' 2.5'',75.5,6' 3.5'',184.4,80.75,6' 8.75'',100.0,8' 4'',4.2,8.25,9.75,36.5,43.5,12.62,2.9,3.18,,,,,,,3-5,3-5,3-5,2-5,2-5,3-5,3-5,1-5,2-5,3-5,5-6,5-6,3-6,,,,18-32,,markel-brown-1,5.7
978,2014,203913,jabari,brown,Jabari Brown,SG,75.0,6' 3'',76.25,6' 4.25'',201.9,80.25,6' 8.25'',100.0,8' 4'',6.05,9.0,9.25,28.0,32.0,11.6,3.26,3.5,,,,,,,3-5,3-5,3-5,4-5,3-5,3-5,4-5,2-5,3-5,4-5,3-6,5-6,4-6,,,,21-36,,jabari-brown-1,-0.3
979,2014,203907,deonte,burton,Deonte Burton,PG,72.0,6' 0'',73.25,6' 1.25'',192.8,79.0,6' 7'',97.5,8' 1.5'',7.65,8.25,8.0,29.0,39.5,11.28,3.08,3.28,,,,,,,2-5,2-5,2-5,4-5,3-5,1-5,0-5,2-5,2-5,2-5,3-6,2-6,3-6,,,,19-33,,deonte-burton-1,5.2
980,2014,203902,semaj,christon,Semaj Christon,PG,73.5,6' 1.5'',75.25,6' 3.25'',186.0,78.5,6' 6.5'',99.0,8' 3'',5.25,8.5,8.25,30.5,36.5,11.55,3.21,3.32,,,,,,,3-5,4-5,5-5,5-5,4-5,3-5,2-5,2-5,2-5,0-5,4-6,4-6,3-6,,,,27-39,,semaj-christon-1,4.0
981,2014,203903,jordan,clarkson,Jordan Clarkson,PG,75.25,6' 3.25'',77.0,6' 5'',186.3,80.0,6' 8'',98.0,8' 2'',4.3,8.25,9.0,33.0,38.5,10.76,2.98,3.28,,,,,,,3-5,5-5,5-5,4-5,5-5,3-5,3-5,3-5,2-5,2-5,5-6,5-6,3-6,,,,22-33,,jordan-clarkson-1,5.7
982,2014,203905,aaron,craft,Aaron Craft,PG,72.75,6' 0.75'',73.75,6' 1.75'',191.6,74.0,6' 2'',94.5,7' 10.5'',6.1,7.75,8.5,29.0,32.0,10.78,2.9,3.26,,,,,,,2-5,2-5,4-5,4-5,3-5,1-5,0-5,3-5,2-5,3-5,3-6,5-6,1-6,,,,22-34,,aaron-craft-1,4.7
983,2014,203908,deandre,daniels,DeAndre Daniels,SF,79.25,6' 7.25'',80.5,6' 8.5'',196.0,86.0,7' 2'',106.5,8' 10.5'',3.85,9.25,10.5,26.5,32.0,11.46,3.04,3.44,,,,,,,1-5,3-5,3-5,1-5,4-5,2-5,4-5,3-5,3-5,3-5,5-6,4-6,3-6,,,,23-34,,deandre-daniels-1,4.4
984,2014,203915,spencer,dinwiddie,Spencer Dinwiddie,PG,76.5,6' 4.5'',78.0,6' 6'',204.9,80.25,6' 8.25'',103.0,8' 7'',5.35,8.25,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,spencer-dinwiddie-1,3.1
985,2014,203921,cleanthony,early,Cleanthony Early,SF,78.0,6' 6'',79.25,6' 7.25'',209.4,82.75,6' 10.75'',101.5,8' 5.5'',4.45,8.5,9.0,34.0,40.0,11.15,2.96,3.18,,,,,,,1-5,1-5,3-5,5-5,2-5,2-5,2-5,4-5,2-5,0-5,3-6,3-6,4-6,,,,17-35,,cleanthony-early-1,6.1
986,2014,203929,melvin,ejim,Melvin Ejim,SF,77.25,6' 5.25'',79.0,6' 7'',218.5,83.25,6' 11.25'',103.5,8' 7.5'',6.45,8.75,9.25,29.5,35.0,11.55,3.12,3.14,,,,,,,3-5,3-5,3-5,1-5,2-5,4-5,4-5,3-5,4-5,3-5,3-6,5-6,4-6,,,,24-36,,melvin-ejim-1,4.8
987,2014,203898,tyler,ennis,Tyler Ennis,PG,73.0,6' 1'',74.5,6' 2.5'',181.5,79.25,6' 7.25'',98.0,8' 2'',6.2,8.25,8.75,29.0,36.0,11.12,2.84,3.3,,,,,,,,,,,,,,,,,,,,,,,,,tyler-ennis-1,5.5
988,2014,203957,dante,exum,Dante Exum,SG,76.5,6' 4.5'',78.0,6' 6'',196.3,81.5,6' 9.5'',103.0,8' 7'',6.4,8.5,9.5,31.5,34.5,10.75,2.88,3.19,,,,,,,,,,,,,,,,,,,,,,,,,dante-exum-1,N/A
989,2014,203927,c.j.,fair,C.J. Fair,SF,78.5,6' 6.5'',80.0,6' 8'',218.1,81.5,6' 9.5'',104.0,8' 8'',5.05,9.0,9.0,27.0,35.0,11.0,3.06,3.32,,,,,,,4-5,1-5,2-5,1-5,3-5,2-5,2-5,4-5,1-5,3-5,3-6,3-6,4-6,,,,27-36,,cj-fair-1,3.8
990,2014,203932,aaron,gordon,Aaron Gordon,PF,79.5,6' 7.5'',80.75,6' 8.75'',220.1,83.75,6' 11.75'',105.0,8' 9'',5.05,8.75,10.5,32.5,39.0,10.81,2.76,3.27,,,,,,,,,,,,,,,,,,,,,,,,,aaron-gordon-1,5.4
991,2014,203924,jerami,grant,Jerami Grant,SF,78.5,6' 6.5'',79.75,6' 7.75'',214.0,86.75,7' 2.75'',107.0,8' 11'',3.75,9.25,9.25,,,,,,,,,,,,1-5,1-5,1-5,2-5,3-5,2-5,3-5,2-5,2-5,3-5,4-6,2-6,3-6,,,,18-33,,jerami-grant-1,4.6
992,2014,203798,p.j.,hairston,P.J. Hairston,SG,76.25,6' 4.25'',77.25,6' 5.25'',228.8,81.0,6' 9'',101.0,8' 5'',8.2,8.75,9.75,32.0,37.0,11.12,,3.32,,,,,,,4-5,3-5,3-5,3-5,3-5,2-5,2-5,1-5,2-5,3-5,3-6,4-6,5-6,,,,19-31,,pj-hairston-1,4.6
993,2014,203914,gary,harris,Gary Harris,SG,74.5,6' 2.5'',76.5,6' 4.5'',204.8,78.75,6' 6.75'',96.0,8' 0'',4.55,8.5,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gary-harris-1,5.3
994,2014,203925,joe,harris,Joe Harris,SG,76.75,6' 4.75'',78.25,6' 6.25'',215.0,78.0,6' 6'',100.0,8' 4'',6.2,8.5,9.75,28.5,33.5,11.11,2.92,3.31,,,,,,,4-5,3-5,3-5,3-5,5-5,2-5,4-5,3-5,3-5,4-5,5-6,5-6,4-6,,,,30-37,,joe-harris-1,0.2
995,2014,203918,rodney,hood,Rodney Hood,SF,79.25,6' 7.25'',80.5,6' 8.5'',208.2,80.5,6' 8.5'',103.0,8' 7'',7.45,8.5,8.5,29.0,36.0,11.21,3.14,3.38,,,,,,,1-5,3-5,4-5,4-5,3-5,3-5,2-5,4-5,4-5,2-5,5-6,4-6,5-6,,,,26-33,,rodney-hood-1,2.9
996,2014,203928,cory,jefferson,Cory Jefferson,PF,79.75,6' 7.75'',81.0,6' 9'',218.4,84.5,7' 0.5'',105.0,8' 9'',5.25,8.75,9.75,33.0,37.5,12.63,3.39,3.36,,1-5,3-5,4-5,2-5,5-5,,,,,,3-5,5-5,1-5,3-5,2-5,0-6,3-6,5-6,,,,25-34,,cory-jefferson-1,4.9
997,2014,203910,nick,johnson,Nick Johnson,SG,73.5,6' 1.5'',75.0,6' 3'',198.0,79.25,6' 7.25'',96.5,8' 0.5'',6.05,8.75,9.75,33.5,41.5,10.8,2.95,3.27,,,,,,,4-5,5-5,3-5,3-5,4-5,1-5,3-5,3-5,3-5,2-5,5-6,5-6,4-6,,,,,19-36,nick-johnson-1,6.7
998,2014,203930,sean,kilpatrick,Sean Kilpatrick,SG,74.5,6' 2.5'',76.25,6' 4.25'',218.7,79.0,6' 7'',99.0,8' 3'',9.2,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sean-kilpatrick-1,7.2
999,2014,203945,alex,kirk,Alex Kirk,PF,81.25,6' 9.25'',82.75,6' 10.75'',252.0,87.5,7' 3.5'',109.5,9' 1.5'',13.6,9.25,10.5,28.5,31.5,11.2,3.19,3.48,,0-5,3-5,3-5,4-5,4-5,,,,,,3-5,3-5,2-5,1-5,1-5,3-6,5-6,2-6,,,,27-40,,alex-kirk-1,0.0
1000,2014,203897,zach,lavine,Zach LaVine,PG,76.5,6' 4.5'',77.75,6' 5.75'',180.9,80.25,6' 8.25'',100.0,8' 4'',4.7,8.25,8.75,33.5,41.5,10.42,2.8,3.19,,,,,,,1-5,3-5,3-5,4-5,2-5,3-5,3-5,2-5,2-5,4-5,4-6,5-6,5-6,,,,21-32,,zach-lavine-1,2.5
1001,2014,203906,devyn,marble,Devyn Marble,SG,77.0,6' 5'',78.5,6' 6.5'',192.4,81.0,6' 9'',102.0,8' 6'',6.9,8.25,8.5,29.0,35.0,11.32,3.08,3.28,,,,,,,3-5,2-5,5-5,3-5,3-5,4-5,4-5,4-5,4-5,0-5,2-6,3-6,4-6,,,,19-39,,devyn-marble-1,N/A
1002,2014,203949,james,mcadoo,James McAdoo,PF,79.5,6' 7.5'',80.75,6' 8.75'',227.6,86.25,7' 2.25'',106.5,8' 10.5'',6.15,9.25,9.0,29.5,34.0,11.61,2.91,3.28,,4-5,3-5,4-5,0-5,4-5,,,,,,3-5,0-5,2-5,2-5,2-5,3-6,2-6,4-6,,,,25-48,,james-mcadoo-1,N/A
1003,2014,203909,k.j.,mcdaniels,K.J. McDaniels,SF,76.5,6' 4.5'',78.0,6' 6'',195.6,83.25,6' 11.25'',102.0,8' 6'',4.45,8.75,9.75,33.0,37.0,12.71,3.2,3.1,,,,,,,3-5,4-5,3-5,3-5,4-5,2-5,3-5,2-5,0-5,1-5,4-6,3-6,4-6,,,,23-39,,kj-mcdaniels-1,6.7
1004,2014,203926,doug,mcdermott,Doug McDermott,SF,78.25,6' 6.25'',79.75,6' 7.75'',218.0,81.25,6' 9.25'',103.0,8' 7'',7.1,8.75,9.75,28.5,36.5,11.1,3.15,3.29,,,,,,,,,,,,,,,,,,,,,,,,,doug-mcdermott-1,7.7
1005,2014,203895,jordan,mcrae,Jordan McRae,SG,75.75,6' 3.75'',77.25,6' 5.25'',179.4,84.5,7' 0.5'',104.0,8' 8'',5.2,8.75,8.5,27.5,34.5,11.07,3.15,3.39,,,,,,,4-5,4-5,3-5,4-5,4-5,2-5,2-5,3-5,4-5,4-5,3-6,4-6,4-6,,,,,28-34,jordan-mcrae-1,6.2
1006,2014,203894,shabazz,napier,Shabazz Napier,PG,71.0,5' 11'',73.0,6' 1'',175.2,75.25,6' 3.25'',93.0,7' 9'',7.35,8.25,8.5,30.5,37.5,11.6,3.13,3.2,,,,,,,,,,,,,,,,,,,,,,,,,shabazz-napier-1,7.9
1007,2014,203948,johnny,o?bryant iii,Johnny O?Bryant III,PF,79.25,6' 7.25'',80.5,6' 8.5'',256.8,86.25,7' 2.25'',105.0,8' 9'',10.75,9.25,9.5,31.0,35.5,11.57,3.32,3.45,,3-5,3-5,2-5,2-5,4-5,,,,,,4-5,1-5,2-5,4-5,1-5,3-6,3-6,3-6,,,,23-36,,johnny-obryant iii-1,N/A
1008,2014,203934,lamar,patterson,Lamar Patterson,SG,76.0,6' 4'',77.25,6' 5.25'',226.0,83.0,6' 11'',101.0,8' 5'',10.75,9.0,9.25,27.5,32.5,11.63,3.13,3.45,,,,,,,4-5,1-5,3-5,4-5,3-5,5-5,4-5,1-5,4-5,1-5,5-6,3-6,4-6,,,,23-35,,lamar-patterson-1,5.9
1009,2014,203940,adreian,payne,Adreian Payne,PF,81.0,6' 9'',81.75,6' 9.75'',238.5,88.0,7' 4'',109.0,9' 1'',7.55,9.25,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,adreian-payne-1,4.3
1010,2014,203901,elfrid,payton,Elfrid Payton,PG,74.5,6' 2.5'',75.75,6' 3.75'',185.4,80.0,6' 8'',98.5,8' 2.5'',5.65,8.75,9.0,31.5,35.5,11.06,2.92,3.23,,,,,,,,,,,,,,,,,,,,,,,,,elfrid-payton-1,5.6
1011,2014,203939,dwight,powell,Dwight Powell,PF,81.5,6' 9.5'',83.0,6' 11'',234.4,84.5,7' 0.5'',105.0,8' 9'',6.2,9.0,9.25,28.5,35.0,11.28,2.88,3.2,,4-5,5-5,4-5,4-5,3-5,,,,,,3-5,1-5,4-5,1-5,4-5,5-6,3-6,4-6,,,,24-37,,dwight-powell-1,3.8
1012,2014,203944,julius,randle,Julius Randle,PF,79.75,6' 7.75'',81.0,6' 9'',249.7,84.0,7' 0'',105.5,8' 9.5'',9.4,8.75,8.25,29.0,35.5,11.45,3.14,3.27,,,,,,,,,,,,,,,,,,,,,,,,,julius-randle-1,5.9
1013,2014,203922,glenn,robinson iii,Glenn Robinson III,SF,77.5,6' 5.5'',78.75,6' 6.75'',211.4,82.0,6' 10'',100.5,8' 4.5'',5.05,9.0,9.5,36.5,41.5,11.22,3.04,3.15,,,,,,,4-5,3-5,3-5,4-5,4-5,2-5,2-5,3-5,3-5,3-5,6-6,5-6,5-6,,,,25-39,,glenn-robinson iii-1,N/A
1014,2014,203941,laquinton,ross,LaQuinton Ross,SF,78.5,6' 6.5'',79.5,6' 7.5'',238.7,85.75,7' 1.75'',106.0,8' 10'',16.3,8.75,9.75,25.0,31.0,11.97,3.52,3.44,,,,,,,2-5,3-5,2-5,3-5,3-5,3-5,4-5,3-5,3-5,3-5,5-6,4-6,5-6,,,,,26-34,laquinton-ross-1,4.6
1015,2014,203935,marcus,smart,Marcus Smart,PG,74.0,6' 2'',75.25,6' 3.25'',227.2,81.25,6' 9.25'',99.0,8' 3'',10.55,9.0,8.75,33.0,36.0,10.82,2.96,3.26,,,,,,,,,,,,,,,,,,,,,,,,,marcus-smart-1,5.6
1016,2014,203893,russ,smith,Russ Smith,PG,71.5,5' 11.5'',72.75,6' 0.75'',160.0,75.5,6' 3.5'',95.0,7' 11'',3.5,8.25,8.5,29.5,34.0,11.57,3.01,3.27,,,,,,,3-5,4-5,3-5,3-5,2-5,5-5,3-5,1-5,1-5,3-5,4-6,5-6,3-6,,,,25-36,,russ-smith-1,6.7
1017,2014,203917,nik,stauskas,Nik Stauskas,SG,77.25,6' 5.25'',78.5,6' 6.5'',206.9,79.75,6' 7.75'',102.0,8' 6'',12.05,8.5,8.5,29.0,35.5,10.79,2.92,3.27,,,,,,,,,,,,,,,,,,,,,,,,,nik-stauskas-1,6.2
1018,2014,203950,jarnell,stokes,Jarnell Stokes,PF,79.0,6' 7'',80.5,6' 8.5'',262.8,85.25,7' 1.25'',103.5,8' 7.5'',8.2,9.75,10.5,31.0,36.0,11.92,3.2,3.26,,5-5,4-5,5-5,4-5,2-5,,,,,,3-5,1-5,0-5,2-5,3-5,4-6,5-6,3-6,,,,21-36,,jarnell-stokes-1,6.8
1019,2014,203904,xavier,thames,Xavier Thames,PG,74.25,6' 2.25'',75.5,6' 3.5'',187.0,76.0,6' 4'',96.0,8' 0'',6.4,8.25,9.0,29.0,32.5,11.48,3.02,3.48,,,,,,,3-5,4-5,5-5,3-5,4-5,4-5,4-5,2-5,3-5,3-5,5-6,4-6,5-6,,,,22-26,,xavier-thames-1,0.8
1020,2014,203943,noah,vonleh,Noah Vonleh,PF,80.0,6' 8'',81.5,6' 9.5'',247.1,88.25,7' 4.25'',108.0,9' 0'',7.3,9.75,11.75,31.0,37.0,11.45,3.29,3.28,,,,,,,,,,,,,,,,,,,,,,,,,noah-vonleh-1,3.6
1021,2014,203933,t.j.,warren,T.J. Warren,SF,79.0,6' 7'',80.25,6' 8.25'',220.2,82.25,6' 10.25'',104.0,8' 8'',7.95,8.75,9.0,27.0,35.5,11.1,3.04,3.26,,,,,,,,,,,,,,,,,,,,,,,,,tj-warren-1,6.5
1022,2014,203912,c.j.,wilcox,C.J. Wilcox,SG,75.5,6' 3.5'',77.0,6' 5'',201.0,81.75,6' 9.75'',100.5,8' 4.5'',6.5,8.75,9.0,31.0,37.5,11.3,2.92,3.22,,,,,,,5-5,4-5,4-5,4-5,4-5,4-5,4-5,3-5,4-5,2-5,3-6,4-6,2-6,,,,23-34,,cj-wilcox-1,4.4
1023,2014,203899,kendall,williams,Kendall Williams,PG,74.25,6' 2.25'',75.75,6' 3.75'',183.0,77.5,6' 5.5'',99.0,8' 3'',7.2,8.0,7.75,27.0,33.0,10.83,2.85,,,,,,,,2-5,2-5,2-5,4-5,2-5,2-5,3-5,1-5,2-5,3-5,3-6,2-6,6-6,,,,14-31,,kendall-williams-1,5.9
1024,2014,203942,patric,young,Patric Young,PF,80.5,6' 8.5'',82.0,6' 10'',246.8,85.75,7' 1.75'',103.5,8' 7.5'',5.45,9.25,9.5,32.0,37.5,11.18,3.06,3.43,,4-5,4-5,3-5,3-5,1-5,,,,,,1-5,2-5,1-5,1-5,2-5,3-6,4-6,1-6,,,,14-35,,patric-young-1,5.1
1025,2014,203923,james,young,James Young,SG,77.25,6' 5.25'',78.75,6' 6.75'',213.3,84.0,7' 0'',104.0,8' 8'',5.1,9.0,9.5,28.0,35.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,james-young-1,4.7
1026,2015,1626146,cliff,alexander,Cliff Alexander,PF-C,79.25,6' 7.25'',80.5,6' 8.5'',239.2,87.5,7' 3.5'',109.5,9' 1.5'',5.8,9.5,10.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cliff-alexander-1,2.3
1027,2015,1626147,justin,anderson,Justin Anderson,SF-SG,77.25,6' 5.25'',78.25,6' 6.25'',230.6,83.75,6' 11.75'',101.0,8' 5'',5.0,8.5,9.5,38.0,43.0,11.13,2.88,3.22,12.0,,,,,,5-5,2-5,1-5,4-5,4-5,3-5,3-5,3-5,0-5,0-5,7-8,6-8,6-8,,,,32-48,,justin-anderson-1,4.4
1028,2015,1626165,brandon,ashley,Brandon Ashley,PF,79.25,6' 7.25'',80.5,6' 8.5'',228.0,87.75,7' 3.75'',105.0,8' 9'',8.8,9.0,9.5,31.5,35.5,11.21,3.35,3.58,9.0,,,,,,4-5,4-5,3-5,3-5,3-5,3-5,2-5,2-5,2-5,2-5,,,,4-8,6-8,5-8,,30-48,brandon-ashley-1,5.2
1029,2015,1626207,ryan,boatright,Ryan Boatright,PG,70.0,5' 10'',71.0,5' 11'',169.6,72.5,6' 0.5'',92.5,7' 8.5'',6.6,7.5,8.75,32.0,41.0,10.71,3.05,3.26,10.0,,,,,,3-5,3-5,4-5,5-5,4-5,3-5,3-5,5-5,4-5,2-5,7-8,5-8,6-8,,,,22-29,,ryan-boatright-1,6.1
1030,2015,1626164,devin,booker,Devin Booker,SG,76.5,6' 4.5'',77.75,6' 5.75'',205.8,80.25,6' 8.25'',102.5,8' 6.5'',8.3,8.75,9.0,27.5,34.5,10.27,2.75,3.28,8.0,,,,,,,,,,,,,,,,,,,,,,,,devin-booker-1,4.0
1031,2015,1626148,anthony,brown,Anthony Brown,SF-SG,77.75,6' 5.75'',79.25,6' 7.25'',211.0,83.0,6' 11'',104.5,8' 8.5'',6.1,8.5,9.0,27.5,34.5,10.94,3.29,3.18,4.0,,,,,,4-5,5-5,3-5,5-5,4-5,4-5,4-5,4-5,4-5,5-5,5-8,6-8,6-8,,,,30-44,,anthony-brown-1,0.8
1032,2015,1626161,willie,cauley-stein,Willie Cauley-Stein,C,83.25,6' 11.25'',84.5,7' 0.5'',242.4,87.0,7' 3'',111.0,9' 3'',6.3,9.5,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,willie-cauley-stein-1,6.0
1033,2015,1626176,rakeem,christmas,Rakeem Christmas,PF-C,80.25,6' 8.25'',81.75,6' 9.75'',242.6,89.25,7' 5.25'',110.5,9' 2.5'',9.6,9.25,9.0,29.0,32.0,11.6,3.3,3.47,9.0,,,,,,2-5,4-5,3-5,4-5,3-5,3-5,1-5,1-5,1-5,3-5,,,,5-8,3-8,2-8,,27-44,rakeem-christmas-1,5.4
1034,2015,1626192,pat,connaughton,Pat Connaughton,SG,76.0,6' 4'',77.25,6' 5.25'',215.0,80.0,6' 8'',96.0,8' 0'',10.2,8.5,9.25,37.5,44.0,10.58,3.08,3.2,13.0,,,,,,5-5,3-5,5-5,2-5,4-5,4-5,5-5,3-5,2-5,3-5,6-8,2-8,4-8,,,,,15-32,pat-connaughton-1,5.4
1035,2015,1626188,quinn,cook,Quinn Cook,PG,72.25,6' 0.25'',74.0,6' 2'',179.0,76.0,6' 4'',96.5,8' 0.5'',6.7,7.5,8.75,24.5,31.0,11.44,3.41,3.38,14.0,,,,,,5-5,5-5,5-5,5-5,5-5,2-5,3-5,5-5,4-5,3-5,5-8,4-8,6-8,,,,,34-49,quinn-cook-1,6.8
1036,2015,1626183,branden,dawson,Branden Dawson,PF,77.5,6' 5.5'',78.75,6' 6.75'',230.2,83.0,6' 11'',105.0,8' 9'',5.8,9.0,8.75,28.5,34.5,12.22,3.53,3.2,12.0,,,,,,2-5,3-5,2-5,2-5,1-5,2-5,4-5,2-5,2-5,3-5,,,,5-8,3-8,4-8,,25-47,branden-dawson-1,4.4
1037,2015,1626155,sam,dekker,Sam Dekker,SF,79.75,6' 7.75'',81.0,6' 9'',218.6,83.5,6' 11.5'',106.0,8' 10'',7.5,8.5,9.25,25.5,34.5,10.64,2.96,3.28,5.0,,,,,,,,,,,,,,,,,,,,,,,,sam-dekker-1,7.0
1038,2015,1626187,michael,frazier ii,Michael Frazier II,SG,75.75,6' 3.75'',76.25,6' 4.25'',199.4,80.0,6' 8'',101.5,8' 5.5'',7.4,8.25,9.25,27.0,35.0,10.66,3.02,3.32,10.0,,,,,,5-5,2-5,5-5,3-5,5-5,4-5,3-5,4-5,2-5,4-5,,,,4-8,5-8,6-8,,34-47,michael-frazier ii-1,N/A
1039,2015,1626203,treveon,graham,Treveon Graham,SF,76.0,6' 4'',77.75,6' 5.75'',219.4,82.5,6' 10.5'',103.0,8' 7'',5.5,8.5,8.25,28.5,31.5,11.64,3.15,3.3,11.0,,,,,,2-5,4-5,3-5,4-5,1-5,3-5,3-5,3-5,4-5,5-5,4-8,6-8,2-8,,,,,32-41,treveon-graham-1,5.1
