,SEASON,PLAYER_ID,FIRST_NAME,LAST_NAME,PLAYER_NAME,POSITION,HEIGHT_W_SHOES,WEIGHT,WINGSPAN,STANDING_REACH,BODY_FAT_PCT,HAND_LENGTH,HAND_WIDTH,STANDING_VERTICAL_LEAP,MAX_VERTICAL_LEAP,LANE_AGILITY_TIME,College WS
791,2010,202355,hassan,whiteside,Hassan Whiteside,C-PF,83.5,226.6,91.0,113.0,5.5,8.25,10.25,27.0,31.5,11.83,4.5
792,2011,202728,keith,benson,Keith Benson,C-PF,83.0,217.0,87.75,109.5,6.1,9.5,11.0,31.5,36.0,11.88,5.7
793,2011,202705,marshon,brooks,Marshon Brooks,SG,77.25,194.6,85.0,101.0,5.2,9.0,10.5,34.0,38.5,10.74,5.9
794,2011,202692,alec,burks,Alec Burks,SG,78.0,192.6,82.0,103.5,5.1,9.0,8.25,29.0,36.0,10.96,6.6
795,2011,202710,jimmy,butler,Jimmy Butler,SF,79.75,222.2,79.5,101.5,5.4,9.0,9.0,32.0,39.0,11.12,6.3
796,2011,202708,norris,cole,Norris Cole,PG,73.75,174.4,74.25,95.5,4.7,8.5,9.5,29.5,38.5,10.07,8.3
797,2011,202739,jon,diebler,Jon Diebler,SG,78.5,196.6,78.0,99.0,8.5,8.25,8.25,28.0,35.0,10.94,6.8
798,2011,12406,michael,dunigan,Michael Dunigan,PF-C,82.0,237.6,87.25,107.5,8.0,9.0,10.75,29.5,34.5,11.85,2.2
799,2011,12407,lacedarius,dunn,LaceDarius Dunn,SG,76.0,187.8,78.25,101.0,5.5,9.0,10.25,26.5,31.0,11.45,3.8
800,2011,202702,kenneth,faried,Kenneth Faried,PF,79.5,224.6,84.0,108.0,6.3,8.5,10.25,30.5,35.0,11.35,8.3
802,2011,202726,andrew,goudelock,Andrew Goudelock,PG,74.75,197.6,76.25,96.5,9.9,8.25,9.25,32.5,37.0,10.33,6.5
803,2011,202706,jordan,hamilton,Jordan Hamilton,SF,80.5,228.4,81.5,104.0,9.8,9.0,9.25,25.0,32.0,11.47,2.0
804,2011,202712,justin,harper,Justin Harper,PF-SF,80.75,228.0,83.75,106.0,4.0,9.0,9.25,28.5,33.0,11.92,7.1
805,2011,202699,tobias,harris,Tobias Harris,SF-PF,79.75,222.8,83.0,103.5,8.4,8.75,9.0,31.5,37.5,10.96,4.4
806,2011,202715,tyler,honeycutt,Tyler Honeycutt,SF,80.25,186.8,81.0,105.0,5.3,8.5,9.5,30.0,37.0,11.68,3.3
807,2011,12415,scotty,hopson,Scotty Hopson,SG,78.5,204.6,82.5,103.5,4.8,8.5,10.0,32.5,36.0,10.47,3.0
808,2011,202681,kyrie,irving,Kyrie Irving,PG,75.5,191.0,76.0,99.0,10.2,8.25,9.25,29.826834862385322,35.884792626728114,11.076405529953917,2.4
809,2011,12417,rick,jackson,Rick Jackson,PF,81.25,241.8,86.0,106.5,8.3,8.75,9.5,28.5,33.0,11.51,6.0
810,2011,202724,charles,jenkins,Charles Jenkins,PG-SG,75.25,216.4,79.5,96.5,4.3,8.5,9.0,29.5,34.0,11.68,7.3
811,2011,202707,jajuan,johnson,JaJuan Johnson,PF,82.0,219.8,86.0,107.5,7.5,9.0,10.0,33.5,38.0,11.21,7.2
812,2011,202709,cory,joseph,Cory Joseph,PG,75.25,186.2,77.5,99.0,9.7,8.5,10.5,27.5,35.0,10.75,4.4
814,2011,202688,brandon,knight,Brandon Knight,PG,75.25,176.8,78.75,98.5,4.2,8.25,9.5,29.0,37.5,10.74,5.3
815,2011,202723,malcolm,lee,Malcolm Lee,SG,77.5,198.2,81.75,101.5,5.9,8.5,9.5,30.0,35.5,11.2,3.6
816,2011,202695,kawhi,leonard,Kawhi Leonard,SF,79.0,227.4,87.0,106.0,5.4,9.75,11.25,25.5,32.0,11.45,6.8
817,2011,202727,travis,leslie,Travis Leslie,SG,76.25,205.0,82.5,103.0,8.1,8.75,9.25,33.0,40.5,11.0,5.2
818,2011,202720,jon,leuer,Jon Leuer,PF,83.5,223.2,84.0,105.5,5.4,8.75,9.75,29.5,36.5,10.82,6.3
819,2011,202732,deandre,liggins,DeAndre Liggins,SF-SG,78.25,202.2,83.0,103.5,5.0,8.75,10.0,27.0,31.0,11.206279069767442,3.9
820,2011,12428,david,lighty,David Lighty,SG,78.5,216.2,80.0,101.0,6.5,9.0,10.0,28.5,33.0,10.81,6.0
821,2011,202714,shelvin,mack,Shelvin Mack,PG,74.5,209.0,79.5,96.5,7.1,8.25,9.25,32.0,39.0,11.23,5.0
822,2011,12430,demetri,mccamey,Demetri McCamey,PG,75.25,204.0,78.25,99.5,6.1,8.5,9.0,27.0,33.0,11.55,4.7
824,2011,202694,marcus,morris,Marcus Morris,PF-SF,80.75,229.6,82.0,105.5,8.0,8.25,8.5,29.0,33.0,11.583877551020409,7.2
825,2011,202693,markieff,morris,Markieff Morris,PF,81.25,240.8,82.75,106.5,10.2,8.5,8.25,27.0,31.5,11.593991228070175,6.0
826,2011,202721,darius,morris,Darius Morris,PG-SG,77.25,190.0,79.5,102.0,5.3,8.75,10.0,24.5,32.0,11.0,5.3
827,2011,202718,chandler,parsons,Chandler Parsons,SF,81.75,221.2,81.5,104.5,7.0,8.25,10.0,25.5,31.5,11.05,5.0
828,2011,12436,jereme,richmond,Jereme Richmond,SF,79.25,207.2,82.25,106.5,5.5,8.75,9.5,27.0,33.5,11.74,2.0
829,2011,202729,josh,selby,Josh Selby,SG-PG,75.0,194.6,77.25,98.0,7.9,8.5,9.0,29.5,42.0,11.13,1.3
830,2011,202697,iman,shumpert,Iman Shumpert,PG-SG,77.5,221.8,81.5,99.5,6.5,9.0,9.0,36.5,42.0,11.1,4.9
831,2011,202713,kyle,singler,Kyle Singler,SF,80.5,228.0,82.1,106.0,10.0,8.25,8.75,23.0,30.0,11.22,6.1
832,2011,202698,chris,singleton,Chris Singleton,SF,81.0,230.2,85.0,103.5,7.4,9.25,10.0,30.5,37.5,11.33,3.9
833,2011,12441,jamie,skeen,Jamie Skeen,PF,80.0,241.6,85.25,106.5,9.8,8.5,8.5,26.0,30.5,12.43,3.2
834,2011,202701,nolan,smith,Nolan Smith,PG,75.5,187.6,77.5,99.0,5.6,8.5,9.25,28.5,34.0,11.05,7.4
836,2011,12445,malcolm,thomas,Malcolm Thomas,PF,80.75,223.0,84.5,107.5,5.9,9.5,10.5,32.0,36.5,11.31,0.0
837,2011,202738,isaiah,thomas,Isaiah Thomas,PG,70.25,186.0,73.75,91.5,6.7,8.25,9.0,31.5,40.0,10.49,5.5
838,2011,202717,trey,thompkins,Trey Thompkins,PF,81.75,239.0,85.0,107.5,15.5,9.25,9.75,27.5,30.5,11.72,3.8
839,2011,202684,tristan,thompson,Tristan Thompson,PF,80.75,227.4,85.25,108.5,6.2,8.75,9.25,30.0,35.0,10.92,5.0
840,2011,202691,klay,thompson,Klay Thompson,SG,79.25,205.6,81.0,103.5,8.0,8.75,9.25,26.5,31.5,10.99,5.8
842,2011,202696,nikola,vucevic,Nikola Vucevic,PF-C,83.75,259.8,88.5,112.5,6.1,9.25,10.25,23.5,25.0,12.02,6.6
843,2011,202689,kemba,walker,Kemba Walker,PG,73.0,184.0,75.5,91.5,5.9,8.0,9.0,32.0,39.5,10.87,9.7
844,2011,202716,jordan,williams,Jordan Williams,PF,81.0,247.2,84.25,106.5,12.1,9.25,10.0,25.0,30.5,12.74,5.7
845,2011,202682,derrick,williams,Derrick Williams,PF-SF,80.75,248.4,85.5,108.0,10.8,9.0,9.75,29.0,34.5,11.03,2.7
846,2012,203112,quincy,acy,Quincy Acy,PF,79.75,223.8,86.75,106.5,7.1,9.5,11.0,32.0,37.0,10.48,5.6
847,2012,203084,harrison,barnes,Harrison Barnes,SF-SG,80.0,227.8,83.25,101.5,9.6,9.0,8.5,38.0,39.5,10.93,5.0
848,2012,203115,will,barton,Will Barton,SG-SF,78.0,174.4,81.75,102.5,4.1,9.0,9.5,30.0,34.0,12.5,7.2
849,2012,203078,bradley,beal,Bradley Beal,SG,76.75,201.8,80.0,100.0,6.0,8.5,9.0,33.0,39.0,10.95,5.7
851,2012,203733,william,buford,William Buford,SG-SF,77.0,214.6,81.5,102.0,11.3,8.75,10.0,27.5,32.5,11.4,5.3
852,2012,203109,jae,crowder,Jae Crowder,SF,78.5,241.2,81.25,99.5,9.0,9.5,10.5,31.0,34.5,11.45,7.6
853,2012,203099,jared,cunningham,Jared Cunningham,SG-PG,77.0,187.6,78.5,98.0,3.6,8.25,9.0,30.32894736842105,35.93421052631579,11.307368421052631,1.0
854,2012,203076,anthony,davis,Anthony Davis,PF-C,82.5,221.8,89.5,108.0,7.9,9.0,8.5,28.107142857142858,32.364285714285714,11.801428571428572,1.9
855,2012,203134,marcus,denmon,Marcus Denmon,SG,75.25,188.2,77.0,94.5,6.6,8.25,9.75,33.5,40.0,10.82,6.7
856,2012,203083,andre,drummond,Andre Drummond,C,83.75,278.6,90.25,109.5,7.5,9.5,9.5,31.5,33.5,10.83,2.9
857,2012,203119,kim,english,Kim English,SG,77.75,192.0,78.5,98.0,4.3,8.5,8.75,29.0,36.5,10.59,5.0
858,2012,203105,festus,ezeli,Festus Ezeli,C-PF,83.5,264.2,89.75,108.0,5.5,9.0,10.75,34.0,33.5,12.35,2.1
859,2012,12467,drew,gordon,Drew Gordon,PF,80.75,239.0,83.5,103.5,9.1,8.5,9.75,29.0,34.0,11.35,2.4
860,2012,203254,jamychal,green,JaMychal Green,PF,81.0,217.4,86.25,106.5,9.8,9.25,9.25,29.5,32.5,10.63,3.8
861,2012,203110,draymond,green,Draymond Green,PF-SF,79.5,235.6,85.25,105.0,11.3,9.0,9.5,28.0,33.0,11.01,7.1
862,2012,203090,maurice,harkless,Maurice Harkless,SF,80.75,206.6,84.0,102.5,5.3,9.25,10.25,32.5,37.0,10.87,3.2
863,2012,203089,john,henson,John Henson,PF,82.5,216.0,89.0,112.0,8.6,9.25,10.0,25.5,30.0,11.593991228070175,5.0
865,2012,203133,robbie,hummel,Robbie Hummel,SF,80.5,218.0,80.5,102.0,9.4,8.5,9.5,27.5,30.0,11.56,5.6
867,2012,203098,john,jenkins,John Jenkins,SG,76.25,212.0,80.5,98.0,7.1,9.0,9.0,30.5,36.5,11.36,6.5
868,2012,203111,orlando,johnson,Orlando Johnson,SG,77.25,223.8,83.25,99.0,7.0,9.0,9.5,32.0,39.5,10.98,0.5
869,2012,203130,darius,johnson-odom,Darius Johnson-Odom,SG,75.0,212.0,79.0,96.0,7.0,8.75,8.75,33.5,41.5,10.76,4.7
870,2012,203093,terrence,jones,Terrence Jones,PF-SF,81.5,252.0,86.25,107.0,7.7,9.0,10.0,29.5,34.5,11.57,5.8
871,2012,203158,kevin,jones,Kevin Jones,PF,79.5,251.2,85.5,105.0,11.2,9.0,7.75,27.5,32.5,11.94,0.0
872,2012,203103,perry,jones,Perry Jones,PF-SF,83.25,233.8,85.75,107.0,4.6,9.25,9.5,33.0,38.5,11.31,4.2
873,2012,203126,kris,joseph,Kris Joseph,SG,79.0,215.0,83.0,104.0,8.6,9.0,9.0,28.5,35.0,11.106666666666667,5.0
874,2012,203077,michael,kidd-gilchrist,Michael Kidd-Gilchrist,SF,79.5,232.8,84.0,104.5,7.0,9.0,10.25,32.0,35.5,11.77,6.0
875,2012,203117,doron,lamb,Doron Lamb,SG-PG,76.75,199.4,78.75,98.5,6.7,8.5,8.75,29.0,33.5,11.12,6.2
876,2012,203087,jeremy,lamb,Jeremy Lamb,SG,77.25,179.2,83.0,102.0,4.5,8.75,9.25,31.5,38.0,10.98,5.2
877,2012,203086,meyers,leonard,Meyers Leonard,C,85.25,249.8,87.0,108.0,5.7,9.25,11.0,30.0,32.5,11.34,4.6
878,2012,203081,damian,lillard,Damian Lillard,PG,74.75,188.8,79.75,95.5,5.9,8.75,9.75,34.5,39.5,11.15,8.0
879,2012,203159,scott,machado,Scott Machado,PG,74.0,205.8,76.0,94.5,5.8,8.5,9.5,27.0,32.5,11.26,5.9
880,2012,203088,kendall,marshall,Kendall Marshall,PG,76.25,198.4,77.5,96.0,7.8,8.5,9.0,31.0,37.0,12.03,4.4
881,2012,203097,fab,melo,Fab Melo,C,84.0,255.0,86.5,110.0,9.2,9.0,10.0,29.5,31.0,12.14,3.0
882,2012,203114,khris,middleton,Khris Middleton,SF,80.25,216.2,82.75,103.0,7.8,9.0,9.0,28.0,31.0,11.45,1.6
883,2012,203121,darius,miller,Darius Miller,SF-SG,79.5,233.4,81.0,101.0,7.5,8.5,8.75,33.0,37.0,11.34,4.5
884,2012,203113,quincy,miller,Quincy Miller,SF,82.0,218.7,85.25,105.0,7.8,9.25,10.25,30.5,36.0,11.05,3.5
885,2012,203183,tony,mitchell,Tony Mitchell,SG,78.25,216.4,82.0,100.0,5.7,8.5,10.0,31.5,40.0,11.72,0.4
886,2012,203102,arnett,moultrie,Arnett Moultrie,PF,82.75,232.8,86.25,106.5,7.7,9.25,9.25,33.5,37.5,11.32,6.9
887,2012,203122,kevin,murphy,Kevin Murphy,SG,78.25,194.0,78.75,99.0,5.8,8.5,8.5,31.0,36.5,10.97,3.7
888,2012,203094,andrew,nicholson,Andrew Nicholson,PF,81.5,234.0,88.0,107.0,7.6,10.0,10.75,28.5,30.5,11.89,5.8
890,2012,203101,miles,plumlee,Miles Plumlee,PF-C,83.75,252.4,84.75,105.5,11.4,9.25,9.0,34.0,40.5,10.64,3.1
891,2012,203085,austin,rivers,Austin Rivers,SG-PG,77.0,202.8,79.25,96.5,6.2,8.5,10.0,32.5,37.5,11.54,3.5
893,2012,203082,terrence,ross,Terrence Ross,SG-SF,79.0,196.6,79.25,100.5,3.2,8.75,10.25,31.0,37.5,11.78,4.9
895,2012,203118,mike,scott,Mike Scott,PF,80.75,240.8,82.75,104.0,10.6,8.5,9.0,27.0,32.5,11.59,1.1
896,2012,203156,henry,sims,Henry Sims,C-PF,83.75,241.2,88.0,108.0,7.7,9.25,10.0,26.5,29.5,12.33,3.9
897,2012,203096,jared,sullinger,Jared Sullinger,PF,81.0,268.2,85.25,105.5,10.7,9.25,9.75,29.5,31.0,12.77,7.9
898,2012,203116,tyshawn,taylor,Tyshawn Taylor,PG,76.0,177.0,78.25,97.5,4.2,8.75,8.75,32.0,36.5,11.48,5.2
899,2012,12507,jordan,taylor,Jordan Taylor,PG,74.0,192.8,75.0,92.5,5.5,8.25,9.5,33.0,36.5,10.57,7.0
901,2012,203104,marquis,teague,Marquis Teague,PG,74.0,179.8,79.25,96.5,6.3,8.25,7.75,32.5,40.5,10.65,3.5
902,2012,203138,hollis,thompson,Hollis Thompson,SF,80.0,206.0,81.5,102.5,6.0,8.25,9.75,28.5,36.5,11.72,4.5
903,2012,203079,dion,waiters,Dion Waiters,SG,76.0,221.0,79.25,98.0,8.5,8.5,9.5,29.96578947368421,36.07631578947368,11.106666666666667,5.0
904,2012,203091,royce,white,Royce White,PF,80.0,260.6,84.0,104.5,10.6,9.5,11.5,28.932608695652174,33.63695652173913,11.593991228070175,4.1
905,2012,203100,tony,wroten,Tony Wroten,PG,78.0,203.2,81.0,101.0,5.2,8.0,9.0,30.0,35.5,10.75,3.2
906,2012,203092,tyler,zeller,Tyler Zeller,PF-C,84.5,247.4,84.0,104.5,6.4,9.0,9.75,30.0,34.0,11.13,7.1
907,2013,203500,steven,adams,Steven Adams,C,84.0,254.5,88.5,109.5,6.65,9.5,11.0,28.5,33.0,11.85,3.5
908,2013,203505,vander,blue,Vander Blue,SG,77.25,197.4,78.0,100.5,4.6,8.5,9.5,28.0,37.5,10.4,3.5
909,2013,203485,lorenzo,brown,Lorenzo Brown,PG,77.25,189.2,79.0,100.0,3.95,8.25,8.5,28.0,34.0,11.78,3.6
910,2013,203493,reggie,bullock,Reggie Bullock,SG-SF,79.0,199.8,80.75,102.0,6.95,8.5,9.0,31.0,36.5,11.33,0.2
911,2013,203504,trey,burke,Trey Burke,PG,73.25,187.0,77.5,97.5,6.9,8.25,8.75,29.5,36.5,11.2,8.6
912,2013,203484,kentavious,caldwell-pope,Kentavious Caldwell-Pope,SG,77.5,203.6,80.0,100.5,6.45,8.5,9.0,29.0,34.5,10.6,6.2
913,2013,203477,isaiah,canaan,Isaiah Canaan,PG,72.0,188.4,76.5,94.5,5.9,8.25,9.5,33.0,40.5,10.98,5.9
914,2013,203478,jackie,carmichael,Jackie Carmichael,PF,81.0,241.2,85.5,107.0,5.8,9.0,10.25,30.0,32.0,11.83,4.9
915,2013,203487,michael,carter-williams,Michael Carter-Williams,PG,77.75,184.4,79.25,101.0,4.4,7.5,8.5,31.5,41.0,10.68,6.1
916,2013,12524,will,clyburn,Will Clyburn,SF-SG,79.0,210.4,84.25,105.0,6.85,9.25,10.25,28.0,34.5,11.68,4.0
917,2013,203496,robert,covington,Robert Covington,SF-PF,79.5,208.6,85.75,106.0,4.7,9.0,8.5,29.5,36.0,11.69,3.7
918,2013,203459,allen,crabbe,Allen Crabbe,SG,78.25,197.4,83.25,103.5,4.65,8.25,8.5,30.5,36.0,10.67,5.1
919,2013,203552,seth,curry,Seth Curry,SG,75.0,179.2,76.0,97.5,9.6,8.0,8.25,29.96578947368421,36.07631578947368,11.106666666666667,4.0
920,2013,203561,brandon,davies,Brandon Davies,PF,82.25,241.8,85.5,108.5,8.6,9.0,11.0,26.0,31.5,11.22,5.5
921,2013,203473,dewayne,dedmon,Dewayne Dedmon,C,83.5,238.8,88.0,109.0,8.35,9.0,11.0,28.0,32.5,12.75,2.2
922,2013,203476,gorgui,dieng,Gorgui Dieng,C,82.75,229.6,87.5,111.5,5.35,9.0,10.0,27.0531914893617,31.05851063829787,12.107659574468084,5.6
923,2013,203516,james,ennis,James Ennis,SF,79.0,200.8,83.5,104.5,4.5,8.5,8.75,29.5,36.5,11.55,4.7
924,2013,203467,carrick,felix,Carrick Felix,SF-SG,78.25,202.6,81.25,103.5,3.3,8.5,9.5,32.0,38.5,11.16,5.1
925,2013,203479,jamaal,franklin,Jamaal Franklin,SG-SF,77.25,190.8,83.25,103.5,8.25,8.5,8.25,29.761904761904763,35.13529411764706,11.335999999999999,5.3
927,2013,203462,archie,goodwin,Archie Goodwin,SG,77.25,189.0,81.5,102.0,4.55,8.5,9.0,30.0,36.0,10.75,3.1
928,2013,203475,erick,green,Erick Green,PG,75.0,178.2,77.75,98.0,4.35,8.5,9.0,29.826834862385322,35.884792626728114,11.076405529953917,6.5
930,2013,203524,solomon,hill,Solomon Hill,SF,79.0,226.0,81.0,103.0,7.6,9.0,10.5,29.5,37.5,10.77,5.1
931,2013,203494,richard,howell,Richard Howell,PF,79.5,249.6,82.25,105.5,8.75,8.75,9.5,28.932608695652174,33.63695652173913,11.593991228070175,5.4
932,2013,203470,colton,iverson,Colton Iverson,C,84.0,262.8,86.0,110.0,9.6,9.25,9.5,26.5,30.0,11.52,5.1
933,2013,203510,pierre,jackson,Pierre Jackson,PG,70.5,176.0,70.0,90.0,4.5,7.5,8.25,29.826834862385322,35.884792626728114,11.076405529953917,7.0
934,2013,203511,grant,jerrett,Grant Jerrett,PF,82.25,232.0,86.0,109.0,10.05,8.5,9.25,28.5,34.0,11.85,2.3
935,2013,203509,myck,kabongo,Myck Kabongo,PG,74.75,180.4,78.25,98.0,6.0,8.25,9.0,27.5,33.5,10.64,1.6
936,2013,203483,kenny,kadji,Kenny Kadji,PF-C,82.0,241.6,87.0,106.5,7.45,9.0,10.25,34.0,38.0,11.47,1.5
937,2013,203527,ryan,kelly,Ryan Kelly,PF,83.75,228.0,83.5,110.0,14.75,9.0,10.0,28.932608695652174,33.63695652173913,11.593991228070175,0.3
938,2013,203499,shane,larkin,Shane Larkin,PG,71.5,170.8,70.75,89.5,3.8,7.5,8.75,34.5,44.0,10.64,6.5
941,2013,203466,cj,leslie,CJ Leslie,PF-SF,80.75,209.2,86.25,104.5,7.95,8.75,9.0,32.5,40.5,10.19,3.4
942,2013,203522,trevor,mbakwe,Trevor Mbakwe,PF,80.0,235.8,88.0,106.5,5.9,9.5,11.5,30.0,36.5,12.01,0.2
944,2013,203468,cj,mccollum,CJ McCollum,PG-SG,75.25,197.0,78.25,96.5,8.6,8.0,9.5,32.0,38.5,11.02,2.4
945,2013,203463,ben,mclemore,Ben McLemore,SG,76.75,189.2,79.75,100.5,5.0,8.75,9.5,32.5,42.0,11.87,6.5
946,2013,203502,tony,mitchell,Tony Mitchell,PF-SF,80.75,236.4,86.5,106.5,5.55,9.0,10.0,33.5,38.0,11.82,0.4
947,2013,203498,shabazz,muhammad,Shabazz Muhammad,SF-SG,78.25,221.8,83.0,104.5,9.0,9.0,10.0,29.5,37.0,10.99,3.7
948,2013,203513,erik,murphy,Erik Murphy,PF,81.5,239.8,82.5,108.0,7.95,8.75,9.75,24.5,29.5,12.19,6.0
949,2013,203488,mike,muscala,Mike Muscala,C-PF,83.5,230.2,85.0,108.0,6.8,8.5,9.0,28.0,33.5,11.76,8.3
950,2013,203457,nerlens,noel,Nerlens Noel,C,83.75,206.4,87.75,110.0,4.15,9.5,10.0,27.0531914893617,31.05851063829787,12.107659574468084,3.9
951,2013,203506,victor,oladipo,Victor Oladipo,SG,76.25,213.2,81.25,100.5,6.55,8.75,9.25,33.0,42.0,10.69,6.7
952,2013,203482,kelly,olynyk,Kelly Olynyk,PF-C,84.0,234.0,81.75,108.0,6.65,8.5,10.0,24.5,29.5,11.42,6.7
953,2013,203464,brandon,paul,Brandon Paul,SG,76.0,201.0,82.25,98.0,5.25,8.5,9.5,33.5,39.5,11.16,4.6
955,2013,203486,mason,plumlee,Mason Plumlee,C-PF,84.5,238.2,83.0,108.0,6.15,9.75,9.5,30.5,36.0,10.89,6.9
956,2013,203490,otto,porter,Otto Porter,SF,80.5,197.6,85.5,105.5,6.65,8.75,9.25,27.0,36.0,11.25,7.1
957,2013,203515,phil,pressey,Phil Pressey,PG,71.5,177.0,74.25,92.0,4.7,7.75,9.75,33.0,38.5,10.86,3.4
959,2013,203460,andre,roberson,Andre Roberson,PF-SF,79.0,205.8,83.0,104.5,7.05,8.75,9.5,30.0,36.5,11.36,4.3
961,2013,203491,peyton,siva,Peyton Siva,PG,73.0,180.6,75.0,93.0,6.05,8.0,9.75,33.5,41.5,10.59,5.3
962,2013,203503,tony,snell,Tony Snell,SF-SG,79.25,198.2,83.5,105.5,4.85,9.0,9.5,30.0,36.5,11.36,3.6
963,2013,203480,james,southerland,James Southerland,SF-PF,80.0,220.6,85.0,106.0,8.05,8.0,9.5,29.0,32.0,10.9,5.5
964,2013,203519,adonis,thomas,Adonis Thomas,SF,77.75,231.8,85.0,99.0,7.5,9.25,9.5,34.5,40.5,11.64,3.2
965,2013,203472,deshaun,thomas,Deshaun Thomas,SF,79.0,219.8,82.0,104.0,9.1,8.0,8.75,28.5,32.0,12.94,6.9
966,2013,203481,jeff,withey,Jeff Withey,C,84.5,221.8,86.0,110.5,8.65,9.0,9.75,26.5,29.0,12.49,6.6
967,2013,203489,nate,wolters,Nate Wolters,PG,76.75,196.4,75.75,98.0,5.5,8.25,8.75,29.826834862385322,35.884792626728114,11.076405529953917,8.5
968,2013,203523,bj,young,BJ Young,SG-PG,75.5,178.8,80.25,99.0,4.7,8.5,9.5,30.32894736842105,35.93421052631579,11.307368421052631,2.9
969,2013,203469,cody,zeller,Cody Zeller,C-PF,84.25,230.0,82.75,106.0,4.75,8.5,10.5,35.5,37.5,10.82,7.3
970,2014,203919,jordan,adams,Jordan Adams,SG,76.75,208.8,82.0,102.0,10.8,8.5,7.5,24.5,29.5,12.13,6.4
973,2014,203947,jordan,bachynski,Jordan Bachynski,PF,86.0,254.1,88.0,108.5,7.45,9.25,10.0,29.0,33.0,12.15,4.4
974,2014,203946,cameron,bairstow,Cameron Bairstow,PF,81.75,252.4,84.75,107.0,8.7,8.75,9.0,31.0,33.5,11.39,6.5
975,2014,203920,khem,birch,Khem Birch,PF,81.25,208.8,85.0,107.0,6.0,9.0,8.5,30.5,35.5,11.6,0.6
976,2014,203938,alec,brown,Alec Brown,PF,85.25,231.2,85.5,109.0,7.7,9.25,8.75,27.0,30.0,12.05,3.9
977,2014,203900,markel,brown,Markel Brown,SG,75.5,184.4,80.75,100.0,4.2,8.25,9.75,36.5,43.5,12.62,5.7
978,2014,203913,jabari,brown,Jabari Brown,SG,76.25,201.9,80.25,100.0,6.05,9.0,9.25,28.0,32.0,11.6,-0.3
979,2014,203907,deonte,burton,Deonte Burton,PG,73.25,192.8,79.0,97.5,7.65,8.25,8.0,29.0,39.5,11.28,5.2
980,2014,203902,semaj,christon,Semaj Christon,PG,75.25,186.0,78.5,99.0,5.25,8.5,8.25,30.5,36.5,11.55,4.0
981,2014,203903,jordan,clarkson,Jordan Clarkson,PG,77.0,186.3,80.0,98.0,4.3,8.25,9.0,33.0,38.5,10.76,5.7
982,2014,203905,aaron,craft,Aaron Craft,PG,73.75,191.6,74.0,94.5,6.1,7.75,8.5,29.0,32.0,10.78,4.7
983,2014,203908,deandre,daniels,DeAndre Daniels,SF,80.5,196.0,86.0,106.5,3.85,9.25,10.5,26.5,32.0,11.46,4.4
984,2014,203915,spencer,dinwiddie,Spencer Dinwiddie,PG,78.0,204.9,80.25,103.0,5.35,8.25,9.0,29.826834862385322,35.884792626728114,11.076405529953917,3.1
985,2014,203921,cleanthony,early,Cleanthony Early,SF,79.25,209.4,82.75,101.5,4.45,8.5,9.0,34.0,40.0,11.15,6.1
986,2014,203929,melvin,ejim,Melvin Ejim,SF,79.0,218.5,83.25,103.5,6.45,8.75,9.25,29.5,35.0,11.55,4.8
987,2014,203898,tyler,ennis,Tyler Ennis,PG,74.5,181.5,79.25,98.0,6.2,8.25,8.75,29.0,36.0,11.12,5.5
989,2014,203927,c.j.,fair,C.J. Fair,SF,80.0,218.1,81.5,104.0,5.05,9.0,9.0,27.0,35.0,11.0,3.8
990,2014,203932,aaron,gordon,Aaron Gordon,PF,80.75,220.1,83.75,105.0,5.05,8.75,10.5,32.5,39.0,10.81,5.4
991,2014,203924,jerami,grant,Jerami Grant,SF,79.75,214.0,86.75,107.0,3.75,9.25,9.25,29.545454545454547,35.019354838709674,11.359354838709677,4.6
992,2014,203798,p.j.,hairston,P.J. Hairston,SG,77.25,228.8,81.0,101.0,8.2,8.75,9.75,32.0,37.0,11.12,4.6
993,2014,203914,gary,harris,Gary Harris,SG,76.5,204.8,78.75,96.0,4.55,8.5,9.5,29.96578947368421,36.07631578947368,11.106666666666667,5.3
994,2014,203925,joe,harris,Joe Harris,SG,78.25,215.0,78.0,100.0,6.2,8.5,9.75,28.5,33.5,11.11,0.2
995,2014,203918,rodney,hood,Rodney Hood,SF,80.5,208.2,80.5,103.0,7.45,8.5,8.5,29.0,36.0,11.21,2.9
996,2014,203928,cory,jefferson,Cory Jefferson,PF,81.0,218.4,84.5,105.0,5.25,8.75,9.75,33.0,37.5,12.63,4.9
997,2014,203910,nick,johnson,Nick Johnson,SG,75.0,198.0,79.25,96.5,6.05,8.75,9.75,33.5,41.5,10.8,6.7
998,2014,203930,sean,kilpatrick,Sean Kilpatrick,SG,76.25,218.7,79.0,99.0,9.2,9.0,9.0,29.96578947368421,36.07631578947368,11.106666666666667,7.2
999,2014,203945,alex,kirk,Alex Kirk,PF,82.75,252.0,87.5,109.5,13.6,9.25,10.5,28.5,31.5,11.2,0.0
1000,2014,203897,zach,lavine,Zach LaVine,PG,77.75,180.9,80.25,100.0,4.7,8.25,8.75,33.5,41.5,10.42,2.5
1003,2014,203909,k.j.,mcdaniels,K.J. McDaniels,SF,78.0,195.6,83.25,102.0,4.45,8.75,9.75,33.0,37.0,12.71,6.7
1004,2014,203926,doug,mcdermott,Doug McDermott,SF,79.75,218.0,81.25,103.0,7.1,8.75,9.75,28.5,36.5,11.1,7.7
